"Path","Bytes","SHA256"
"asset_upload_plan.json","15618","7ee67992198fdac15f65a67411d38be63a4b0ecb3f0d7671e6773d0e9b7bcfb3"
"git_snapshot_validation.json","346","cb5f39a5d87cb6bcbb6fcd5a697fb7c6704b77e31faccac775dd5a4a5ec5d971"
"manage_v3_3_release.ps1","3482","ecc57a4606f7e48b249b7d151ba247cf2925c16ad10f6dbf1ee467c22d4a920d"
"package_delivery_evidence.ps1","2916","3294cefdaa7be37eb1820522afa38947245d01511ef87aaf6ca85521b4857449"
"README_archive_zh.md","670","78c8c5ca19a1f6c2b1506ef28535c733ceaf91747bbe6b0c366a534713578ec5"
"RELEASE_NOTES_v3_3.md","1883","961c921d6aa1d4b1ae1affdb20b4317890b5d107764696127cfdf4cd6b7db909"
"release_state.json","241","9aa82847bdd2210b4edbbb0b26e20deb720570dd92947bcbbe2d7766f2d0dcd3"
"remote_primary_assets_verified.json","27848","2ff065ae33406dd87face838f536e3e6c79fe21c56b3ade46adf2dac5505d199"
"restore_local_validation.log","2310","832ca813d97a1f9b0b9a320143e47e1e98b34ed3b8f6283ef23bed56e1aa7bc0"
"restore_v3_3_evidence.py","4231","6b38cedd479052f97fcaf2e1e83612b0325b16d8c6111ead0c647111a52459f6"
"source_and_restore_validation.json","454","3435a700a7f6aff809f92fa548ac5d88bb6646e3b5815692d2f74b440dc86d33"
"upload_all_v3_3.ps1","1526","8002e3a17cff3e143feaf3bf0dac7453484b9f232d3ae67eb382299a0df3ae42"
"upload_batch_results.json","7045","d90e24d596fa9bf14f3a7014cfc1b0a61c1789c333bbdc5d2b696554da921179"
"v3.3-complete-evidence.build.json","391","985e3edf816f94cc64cce761032a9f4253c1d9cb56c0dbac89e880a533d2ef0d"
"v3.3-complete-evidence.files.csv","51578","2761a9fc0f2943169f62ef86a412c75a75acaf4b76fad1137ef589fc0945fc9e"
"v3.3-complete-evidence.parts.json","8024","b86dbf4132210f71f3685597e33054174ac724d9fcf9ab80e4c432cee9b56e9e"
"v3.3-complete-evidence.parts.json.sha256","100","7ff5155410fe659891397d81c14bd223bfda5e50f811e8496e341702819d26cc"
"v3.3-complete-evidence.zip.sha256","94","58a48dc9bd34b7ce383ba4c8d76767d5956f5d31274bf196681654d3b7977f05"
"v3.3-complete-git-changes.patch","13925380","bf6cf33b9905773708dc9f9f2cc01013d717479e4e0b0abcd8889832965f6fa8"
"verify_public_v3_3_delivery.mjs","2513","c030fadad29b496546c1411cff938ee77ae544db90277f2b15a8ad0f51b0e37a"
"upload_logs/git_snapshot_validation.json.log","527","439df733218025884c9a9fc0d74ce4a11ccbb5332b6410b125d47da33efa215c"
"upload_logs/manage_v3_3_release.ps1.log","513","147a51d5a73b201bd7dc6c1d22258bd9daf2628ca8a288059c579d286b4c4e5b"
"upload_logs/README_archive_zh.md.log","503","d2f432a93bf55454984363caa3cc0d9c94559f00f7cc6cb275f5272d50fc26b2"
"upload_logs/RELEASE_NOTES_v3_3.md.log","507","564ae3953ac1272dd4bd10309f8842652026dc41a08fccf63b4db223eacf2658"
"upload_logs/restore_local_validation.log.log","528","5644114ad5f9b5b16c5bd2d205ef7ed8e0ddade4173f10f3b0f8d5525575b23b"
"upload_logs/restore_v3_3_evidence.py.log","516","06ab210b88a0c80ee6a21d1845f138821df27887c3d25b95b25e36826e3efc2e"
"upload_logs/source_and_restore_validation.json.log","545","8624c89eb98e29c1d00f001296b726d39d8697518cf76b5d4fbe23f657f368a0"
"upload_logs/v3.3-complete-evidence.build.json.log","542","dbfba62e439f3d8bc819a6b428435a1a6d4a8f7eab8648df5e936c69299a7a34"
"upload_logs/v3.3-complete-evidence.files.csv.log","541","be74f149c0b2e85bfe451ef90bdd7d82bd5e4c72a0f6675d889ea274cbe4f38e"
"upload_logs/v3.3-complete-evidence.parts.json.log","543","d74b10df96e490c6e54458d1cf94ee99b88e5408d7e5211c0cede722ceb5b2df"
"upload_logs/v3.3-complete-evidence.parts.json.sha256.log","563","9e5a4a414f61f8c4b34610190428494cff13a925f5ec3a3e6335de71707bf258"
"upload_logs/v3.3-complete-evidence.zip.part001.log","618","2a140deaa265fca8da4bb657f06ef6306802e6d4a313f8c76668c9f26249ade1"
"upload_logs/v3.3-complete-evidence.zip.part002.log","618","98252813837a0503394caa8c1228963522e1519aae876f9a52ee22e92e200912"
"upload_logs/v3.3-complete-evidence.zip.part003.log","618","3ea28c25c3b84e9b213f079644f43c147d3c47dbbf375ac6a8355a2d271d3daa"
"upload_logs/v3.3-complete-evidence.zip.part004.log","618","c64d436cf818b1177cb9394b3bb142d5e9843f73c1efe1edc9b23f754ef7f6bd"
"upload_logs/v3.3-complete-evidence.zip.part005.log","618","e89acac0b9937d8e7b0248bfc37e24709d128b1fb52fe088aa2d6582e79d0a16"
"upload_logs/v3.3-complete-evidence.zip.part006.log","618","449303edb51d95e3cd952003f52421820eccd305a50fad6b75d9437d12c5ba35"
"upload_logs/v3.3-complete-evidence.zip.part007.log","618","3f67629ec9c0a29402de3443888734218abf5c580cd08cc731a0cd4d44269c13"
"upload_logs/v3.3-complete-evidence.zip.part008.log","618","013f9ca32582d67ae21fc31fb110f1a69a5864ca1d7ffd5c52cd084d16b4136b"
"upload_logs/v3.3-complete-evidence.zip.part009.log","618","881b94d689db25a3165eb7b39bf85ea74ec2d0de25a81e7148607165e2aa6234"
"upload_logs/v3.3-complete-evidence.zip.part010.log","618","d5dd698d2a238882c1eecbd59eb4f2b3b7a3f5beca0ed4773417a3dc16fd19ac"
"upload_logs/v3.3-complete-evidence.zip.part011.log","618","e8101cf7c1bf7011bdc6fc1d97b42bfea74afbeb5361334a80f66697a73cb623"
"upload_logs/v3.3-complete-evidence.zip.part012.log","618","8aebd3eb21608ab1051114a9b008f6046f761617837623ae5c99b2d43e7070d5"
"upload_logs/v3.3-complete-evidence.zip.part013.log","550","e74525dade1a6d462583eb4e1d510ca1bb5d604a85aac63b271a8834f392cd04"
"upload_logs/v3.3-complete-evidence.zip.part014.log","686","8a9b825fcc1d1dd5c0bd17a71780de150a6ae7adbca9707d1d797da2378fb0be"
"upload_logs/v3.3-complete-evidence.zip.part015.log","686","6aadcd2d488b20db2a950aafae8379d1a9ed78a9676edd0d2603a29c4a1dcfe1"
"upload_logs/v3.3-complete-evidence.zip.part016.log","550","5a3d01234c0b5c2eb1677f9fb11b6f7bf738da84db98ca73a00ea17b7a07a85d"
"upload_logs/v3.3-complete-evidence.zip.part017.log","550","ed933d580feadfaa2ad11cc4e36cd93844001ae59fe1a3970e804b5a0872128c"
"upload_logs/v3.3-complete-evidence.zip.part018.log","550","d4e02bc5b8fb2051ad9e023aee6aab4062da6325824e0e3b3053588645c812c2"
"upload_logs/v3.3-complete-evidence.zip.part019.log","1026","bd4e38892225f4dabdc8b2a70f05e76c86b3457901a0d43cc11f07f3a13f7c2f"
"upload_logs/v3.3-complete-evidence.zip.part020.log","550","f1e9fbbc71369e27e2393fe4a523a1be5a3e5e8dfd298da5cc75831d66bd6e6e"
"upload_logs/v3.3-complete-evidence.zip.part021.log","550","6eeffc0d504bb109cf2c0c2266bc709f60bb8c46a2534fa58144b599c9f5e88f"
"upload_logs/v3.3-complete-evidence.zip.part022.log","550","bb5907009dc015778f8c603ad5187a8586d16cfdcb198b7ac0c0e242ca055562"
"upload_logs/v3.3-complete-evidence.zip.part023.log","550","40b0dbac1cca6864732fa18803c16cb102fdc0fb95b7debc3ec002ce9774473a"
"upload_logs/v3.3-complete-evidence.zip.part024.log","550","cac78a33fdb454676d6670e7f7b2bb244997f3392bbfad7a89c974ca6aa2252a"
"upload_logs/v3.3-complete-evidence.zip.part025.log","550","69ec49b0b6aea32469df35adeca8dcdb4351b74f13915f3f7a116317068c886d"
"upload_logs/v3.3-complete-evidence.zip.part026.log","550","41c64fd4314eceec56912375cf1f92ee44456e14ee5935633ae5ab97c335ff5b"
